Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,FSR,Label
0,0.117525482,-0.091655205,9.760641099,0,0,0,296,0
0,0.034398049,0.058206694,9.558627927,0,0,0,301,0
0,-0.036647526,-0.012667436,9.761140763,0,0,0,300,0
0,-0.021647033,-0.176344401,9.769754733,0,0,0,302,0
0,0.170397062,0.037127012,9.82596891,0,0,0,298,0
0,-0.074050918,0.005373,9.734263464,0,0,0,296,0
0,-0.113136399,-0.043339108,9.981218647,0,0,0,294,0
0,0.139830968,0.165865154,9.651947078,0,0,0,305,0
0,0.011809503,0.08068699,9.872099304,0,0,0,302,0
0,0.078615005,-0.042063063,9.784562893,0,0,0,297,0
0,-0.038018036,0.138323588,9.731987107,0,0,0,301,0
0,0.050665884,0.019628088,9.754963659,0,0,0,300,0
0,0.099993843,-0.047007624,9.739318522,0,0,0,300,0
0,0.06754796,0.031191795,9.845516067,0,0,0,301,0
0,-0.099980215,-0.074563229,9.757945901,0,0,0,302,0
0,0.037674012,-0.04941613,9.845093114,0,0,0,300,0
0,0.014888894,-0.059941049,9.857281376,0,0,0,300,0
0,0.014073059,0.04369526,9.72331263,0,0,0,298,0
0,-0.053314345,-0.042519728,9.718323721,0,0,0,296,0
0,-0.097265717,0.086815802,9.906558324,0,0,0,297,0
0,0.111322071,-0.092106024,9.814745424,0,0,0,299,0
0,0.078179761,0.190011229,9.700820573,0,0,0,296,0
0,-0.052714161,0.221720945,9.816593414,0,0,0,298,0
0,0.068859553,0.084479595,9.874885321,0,0,0,300,0
0,-0.016969892,-0.316692415,9.870272698,0,0,0,298,0
0,0.1495927,0.146015976,9.78638544,0,0,0,303,0
0,0.035905498,-0.127142471,9.831934715,0,0,0,298,0
0,-0.050105253,-0.053671598,9.874314414,0,0,0,301,0
0,0.081738265,0.00050893,9.783987628,0,0,0,299,0
0,0.162388504,-0.068833998,9.897386359,0,0,0,297,0
0,-0.079926053,0.115145847,9.834793042,0,0,0,296,0
0,0.118525413,-0.020348335,9.630153704,0,0,0,308,0
0,-0.137220812,0.110058525,9.959680538,0,0,0,301,0
0,-0.097247828,0.066555608,9.840310571,0,0,0,303,0
0,-0.172410844,0.068946463,9.634962489,0,0,0,301,0
0,-0.047826636,-0.14807755,9.692206794,0,0,0,303,0
0,-0.027701954,-0.138214818,9.762391086,0,0,0,299,0
0,-0.00998496,-0.016236325,9.835995629,0,0,0,300,0
0,-0.051711822,0.174464855,9.882691379,0,0,0,299,0
0,0.050762608,-0.014343933,9.650857395,0,0,0,301,0
0,-0.146241512,0.126908634,9.800178416,0,0,0,298,0
0,-0.029260143,-0.247952355,9.854930463,0,0,0,302,0
0,-0.000591654,0.033777768,9.83869537,0,0,0,301,0
0,0.188778469,0.095101846,9.628343645,0,0,0,302,0
0,0.164139619,0.027350236,9.892340061,0,0,0,296,0
0,-0.029870257,0.011970428,9.777423555,0,0,0,303,0
0,-0.082133574,-0.05556084,9.738932951,0,0,0,299,0
0,0.031285128,-0.115012321,9.897784455,0,0,0,302,0
0,0.028496476,-0.098549878,9.843912166,0,0,0,299,0
0,0.010260694,0.048556736,9.636753514,0,0,0,299,0
0,0.05064438,-0.105430915,9.979020153,0,0,0,299,0
0,0.110069339,0.049407615,9.717710098,0,0,0,297,0
0,0.056246359,0.020066382,9.619348358,0,0,0,295,0
0,-0.007110566,-0.019756087,9.713514355,0,0,0,300,0
0,-0.057362182,-0.066186473,9.694676247,0,0,0,299,0
0,0.257540364,-0.012541527,9.782794897,0,0,0,302,0
0,-0.152361115,-0.007627683,9.844513089,0,0,0,299,0
0,0.043776665,0.02314755,9.82628836,0,0,0,298,0
0,0.028409201,-0.05397676,9.745331921,0,0,0,298,0
0,-0.033521655,-0.046914319,9.853676277,0,0,0,303,0
0,0.121329469,0.05796039,9.693902844,0,0,0,299,0
0,-0.002586584,-0.143893063,10.12943959,0,0,0,300,0
0,0.018608662,0.189435359,9.787659283,0,0,0,300,0
0,-0.045889972,-0.046022951,9.893191767,0,0,0,298,0
0,-0.162374887,-0.16746189,9.832378052,0,0,0,300,0
0,-0.039578162,-0.154658263,9.791042974,0,0,0,299,0
0,-0.059606291,0.040460651,9.808047973,0,0,0,295,0
0,0.076950596,-0.080400726,9.707035298,0,0,0,298,0
0,-0.12467811,0.00390082,9.841244211,0,0,0,298,0
0,-0.142823439,-0.068279356,9.824343426,0,0,0,297,0
0,-0.044975894,-0.01242749,9.874566995,0,0,0,301,0
0,-0.182032016,-0.018414341,9.861612546,0,0,0,302,0
0,-0.100156218,0.005108323,9.835533665,0,0,0,302,0
0,0.142351822,0.18733837,9.743358472,0,0,0,297,0
0,0.004810656,0.113423594,9.891577533,0,0,0,301,0
0,-0.076541923,0.144134008,9.930793475,0,0,0,303,0
0,0.12074824,-0.104822406,9.795910523,0,0,0,299,0
0,0.183236556,-0.08275091,9.590180753,0,0,0,299,0
0,0.037646129,0.049434784,9.788110865,0,0,0,302,0
0,-0.086489943,-0.062283851,9.831031259,0,0,0,296,0
0,0.089434928,0.059789829,9.623205074,0,0,0,299,0
0,0.151995557,-0.078956101,9.809148434,0,0,0,301,0
0,-0.063063553,-0.06854407,9.766914005,0,0,0,301,0
0,0.102536381,0.160704209,9.846262593,0,0,0,304,0
0,0.064880826,-0.079891137,9.672681722,0,0,0,301,0
0,-0.00413937,0.064203053,9.64644051,0,0,0,299,0
0,0.058887835,-0.119818241,9.847412246,0,0,0,300,0
0,-0.018939765,0.072300447,9.732962129,0,0,0,299,0
0,0.026232823,0.088761476,9.810763907,0,0,0,302,0
0,0.077979588,0.090543607,9.859477363,0,0,0,301,0
0,0.092684532,0.192893272,9.797985107,0,0,0,300,0
0,-0.134777686,-0.067781876,9.949522594,0,0,0,304,0
0,0.101834739,0.073105069,9.729312435,0,0,0,300,0
0,0.051892518,-0.106320378,9.597352769,0,0,0,300,0
0,0.057617085,-0.147141752,9.874014422,0,0,0,300,0
0,-0.058975384,0.079512069,9.836518292,0,0,0,299,0
0,0.039432624,0.122837916,9.918944908,0,0,0,298,0
0,0.083602646,0.149293195,9.829571661,0,0,0,298,0
0,0.006065737,0.040062825,9.699140822,0,0,0,299,0
0,-0.020808573,-0.064101757,9.879786249,0,0,0,301,0
0,0.026112251,-0.031453249,9.952226887,0,0,0,298,0
0,-0.181548045,0.040331963,9.89280834,0,0,0,296,0
0,0.055615699,0.148039139,9.659712455,0,0,0,299,0
0,0.096060172,-0.143731379,9.892076947,0,0,0,302,0
0,-0.046986064,-0.180199089,9.907128259,0,0,0,301,0
0,0.036160171,-0.09017153,9.511838002,0,0,0,299,0
0,0.040941414,-0.014472199,9.716172446,0,0,0,298,0
0,0.183124329,-0.082784831,9.865960264,0,0,0,301,0
0,-0.036452678,0.020391346,9.8532157,0,0,0,298,0
0,-0.154399163,0.088987836,9.58296707,0,0,0,301,0
0,0.021096968,-0.018798077,9.968154213,0,0,0,298,0
0,-0.311955993,-0.006936959,9.953893878,0,0,0,302,0
0,-0.11413132,0.099147203,9.757850135,0,0,0,299,0
0,0.000211886,0.117288077,9.961788854,0,0,0,302,0
0,0.016082357,0.078576348,9.885203342,0,0,0,301,0
0,-0.044423162,0.004375072,9.801863925,0,0,0,298,0
0,-0.143074725,0.010070708,9.711088628,0,0,0,298,0
0,-0.061196834,-0.042856944,9.859629979,0,0,0,296,0
0,0.077834479,0.07113198,9.817254035,0,0,0,296,0
0,-0.161987399,0.014493877,9.548429713,0,0,0,302,0
0,-0.005096165,-0.125546594,9.840271987,0,0,0,301,0
0,0.17784853,0.16602787,9.724457904,0,0,0,302,0
0,-0.183541257,0.139995298,9.838831861,0,0,0,300,0
0,-0.126347851,-0.028631014,9.865235313,0,0,0,295,0
0,0.069762111,-0.044325457,9.612889122,0,0,0,299,0
0,-0.015780853,-0.003846074,9.729069608,0,0,0,301,0
0,0.021360554,0.176465387,9.830924762,0,0,0,300,0
0,0.055043104,0.041135572,9.734908839,0,0,0,305,0
0,0.00557035,-0.161090328,9.812384484,0,0,0,294,0
0,0.043351423,0.194428169,9.836282813,0,0,0,299,0
0,0.012430328,-0.162234664,9.972230582,0,0,0,299,0
0,0.008241915,-0.213880478,9.77354402,0,0,0,299,0
0,0.105868693,0.054733239,9.86013539,0,0,0,296,0
0,0.058883212,0.019622724,9.805605555,0,0,0,298,0
0,0.011400289,0.019132574,9.837584353,0,0,0,299,0
0,0.061354433,0.168886615,9.836926523,0,0,0,301,0
0,0.117950551,-0.12860521,9.754531738,0,0,0,300,0
0,-0.02409067,-0.078626004,9.631635881,0,0,0,302,0
0,-0.017517933,-0.071210771,9.637386045,0,0,0,301,0
0,-0.048173477,-0.069012771,9.891684751,0,0,0,301,0
0,-0.08593848,0.068731715,9.743305175,0,0,0,301,0
0,0.135485935,-0.106082244,9.751293844,0,0,0,298,0
0,-0.069727001,0.1232283,9.986349654,0,0,0,303,0
0,0.081216076,0.094771575,9.70106055,0,0,0,298,0
0,-0.076041731,-0.20811259,9.805047022,0,0,0,299,0
0,-0.003648761,-0.060189323,9.909933273,0,0,0,302,0
0,-0.009119084,0.120480681,9.603437964,0,0,0,299,0
0,0.182234797,-0.089646956,9.85773365,0,0,0,304,0
0,0.004349484,-0.064255586,9.73803448,0,0,0,300,0
0,0.080377873,0.07297338,9.792475983,0,0,0,299,0
0,0.074522138,0.032046853,10.00170753,0,0,0,296,0
0,-0.042353346,-0.023932544,9.86881692,0,0,0,300,0
0,-0.015292052,-0.010209239,9.80127902,0,0,0,301,0
0,0.119796673,-0.000931199,9.85057114,0,0,0,297,0
0,-0.02820041,-0.015323612,9.909452737,0,0,0,302,0
0,0.137103394,0.14507819,9.757954987,0,0,0,301,0
0,0.05039402,0.082765417,9.87532391,0,0,0,298,0
0,-0.04339018,-0.021053497,9.788940762,0,0,0,297,0
0,-0.019005945,0.011890473,9.741310275,0,0,0,298,0
0,0.042082228,-0.052147679,9.876013814,0,0,0,301,0
0,0.00381809,-0.123903437,9.807540475,0,0,0,299,0
0,-0.058205338,-0.03070506,9.732994891,0,0,0,301,0
0,-0.02323718,-0.039402282,9.770828456,0,0,0,298,0
0,0.015014211,-0.028890999,9.832265455,0,0,0,300,0
0,0.117341958,0.153259863,9.847014097,0,0,0,300,0
0,0.151152755,-0.129736388,9.83847554,0,0,0,297,0
0,0.101026411,-0.023359244,9.875335466,0,0,0,300,0
0,0.052023604,0.041991418,9.756855734,0,0,0,299,0
0,0.058935098,0.040234943,9.829808437,0,0,0,300,0
0,0.03249212,0.228836089,9.771415931,0,0,0,301,0
0,0.065779525,-0.053383945,9.756522361,0,0,0,303,0
0,0.037684317,-0.155659031,9.747426826,0,0,0,303,0
0,0.020470743,-0.119530257,9.898070222,0,0,0,301,0
0,-0.024102217,0.11424633,9.96103557,0,0,0,303,0
0,-0.104378805,-0.198341971,9.92367814,0,0,0,296,0
0,0.25722805,-0.016318692,9.90537437,0,0,0,299,0
0,-0.033126333,-0.051782386,9.806648677,0,0,0,298,0
0,0.072674407,0.119403699,9.782640671,0,0,0,302,0
0,0.051575702,-0.070454165,9.773124562,0,0,0,297,0
0,-0.124790673,-0.114505167,9.841501507,0,0,0,298,0
0,0.209124658,-0.083594991,9.93969017,0,0,0,298,0
0,-0.119799604,-0.069861679,10.03058349,0,0,0,297,0
0,-0.174124559,0.078536233,9.713551926,0,0,0,300,0
0,0.071827442,0.133641769,9.689679555,0,0,0,298,0
0,-0.029233081,0.003084275,9.878269598,0,0,0,299,0
0,0.032999875,0.067006932,9.806737645,0,0,0,299,0
0,-0.009213086,0.134248733,9.953468177,0,0,0,301,0
0,-0.088795218,-0.140213123,9.884575146,0,0,0,299,0
0,0.0485724,0.013921518,10.02187992,0,0,0,299,0
0,0.059592614,-0.113214406,9.609633173,0,0,0,299,0
0,-0.190346834,0.066143245,9.953219661,0,0,0,301,0
0,-0.061585144,-0.015826137,9.914673327,0,0,0,297,0
0,-0.074867617,-0.086448593,9.846036799,0,0,0,301,0
0,0.140147541,-0.073261082,9.858652647,0,0,0,298,0
0,-0.059251344,-0.026056218,9.858156326,0,0,0,300,0
0,0.027904633,-0.021324003,9.755335877,0,0,0,302,0
0,0.00781758,-0.022092672,9.7364772,0,0,0,299,0
0,-0.114121794,0.035641407,9.780280137,0,0,0,299,0
0,-0.075843562,0.003403162,9.777033493,0,0,0,300,0
0,-0.007231036,0.157501409,9.929334992,0,0,0,302,0
0,-0.025034297,-0.080255607,9.828480214,0,0,0,300,0
0,-0.00884298,-0.062440095,9.702424962,0,0,0,301,0
0,0.133969483,-0.006485685,9.808193736,0,0,0,301,0
0,-0.138978752,-0.048947114,9.886744334,0,0,0,299,0
0,-0.082705264,-0.114199583,9.907019741,0,0,0,300,0
0,-0.015219579,0.138618592,9.960880259,0,0,0,303,0
0,0.055162703,0.052270105,9.783392993,0,0,0,299,0
0,0.125350269,0.064984219,9.857182919,0,0,0,298,0
0,-0.088122588,-0.108240768,9.821875933,0,0,0,299,0
0,0.141576904,0.065211264,9.637853527,0,0,0,299,0
0,0.129542215,-0.078219626,9.758263832,0,0,0,300,0
0,0.183071919,0.042841066,9.787785725,0,0,0,300,0
0,0.125918524,0.166732423,9.84475445,0,0,0,302,0
0,0.068643851,0.062148765,9.914657411,0,0,0,298,0
0,-0.012616733,0.145014288,9.785639002,0,0,0,299,0
0,-0.105590208,0.063508961,9.905364604,0,0,0,300,0
0,-0.007142416,0.087897928,9.846562432,0,0,0,296,0
0,0.106341356,0.085241281,9.820381586,0,0,0,298,0
0,-0.136439248,0.063598063,9.768627598,0,0,0,299,0
0,0.103936151,0.02321725,9.723357437,0,0,0,297,0
0,0.054482829,-0.187232447,9.694133062,0,0,0,298,0
0,-0.019629335,-0.129548808,9.951054738,0,0,0,303,0
0,-0.155967008,-0.121203312,9.836869042,0,0,0,302,0
0,0.007739487,0.046688922,9.837850463,0,0,0,296,0
0,0.100656907,-0.007702855,9.798731536,0,0,0,299,0
0,0.073692519,-0.108209826,9.766478626,0,0,0,300,0
0,-0.050165649,0.014525887,9.74391098,0,0,0,301,0
0,0.113018594,0.030839441,9.884832954,0,0,0,300,0
0,-0.088310918,0.034066757,9.825203802,0,0,0,301,0
0,0.179541816,0.101225121,9.741496447,0,0,0,300,0
0,-0.066650367,0.081812022,9.677354243,0,0,0,299,0
0,-0.100506518,0.038172849,9.646222728,0,0,0,299,0
0,0.115710973,0.086904326,9.726462589,0,0,0,296,0
0,0.136053184,-0.077506614,9.830909524,0,0,0,299,0
0,-0.07767858,-0.045333238,9.765290916,0,0,0,299,0
0,0.051929044,-0.039819839,9.613074755,0,0,0,299,0
0,0.056790061,0.078039769,9.758581848,0,0,0,303,0
0,-0.010089396,0.231370508,9.716695542,0,0,0,301,0
0,0.163258286,0.140475035,9.856197804,0,0,0,298,0
0,-0.087675434,-0.020910754,9.922935559,0,0,0,303,0
0,0.130540174,-0.166633895,9.877154948,0,0,0,299,0
0,-0.060017726,0.119116685,9.778249972,0,0,0,297,0
0,0.001653966,-0.079136625,9.757461709,0,0,0,298,0
0,0.141924956,-0.107012338,9.76876862,0,0,0,298,0
0,-0.159912403,0.009994841,9.8207391,0,0,0,300,0
0,-0.00956772,-0.148170266,9.846898484,0,0,0,299,0
0,-0.048396415,0.169286381,9.772411982,0,0,0,295,0
0,0.086539812,-0.010366451,9.786331098,0,0,0,301,0
0,-0.087338339,-0.063954504,9.825679634,0,0,0,299,0
0,0.022430348,-0.087598086,9.605303682,0,0,0,297,0
0,-0.138683651,0.214933405,9.70792576,0,0,0,301,0
0,-0.007109452,0.005828655,9.864474266,0,0,0,299,0
0,-0.151025297,-0.05939736,9.836297047,0,0,0,298,0
0,-0.232398293,0.017837362,9.65338135,0,0,0,299,0
0,0.054546953,0.034746299,9.898631442,0,0,0,298,0
0,0.017711542,0.059349221,9.842978802,0,0,0,300,0
0,0.122156582,0.031762664,9.903520761,0,0,0,300,0
0,0.099066202,0.036396158,9.812378773,0,0,0,300,0
0,-0.039291286,0.076219499,9.74944307,0,0,0,296,0
0,-0.166120213,-0.03394152,10.06287418,0,0,0,302,0
0,-0.010291051,0.045640737,9.810548316,0,0,0,294,0
0,-0.055192657,0.092512194,9.829924565,0,0,0,301,0
0,-0.101486325,0.057692967,9.833971546,0,0,0,299,0
0,0.075088816,-0.130009833,9.789268182,0,0,0,301,0
0,0.245054608,0.14603378,9.501886981,0,0,0,300,0
0,-0.098975737,-0.031410389,9.699174377,0,0,0,297,0
0,-0.041055134,0.100057185,9.917899768,0,0,0,298,0
0,0.122665089,-0.025629082,9.84443956,0,0,0,300,0
0,-0.027079675,0.135121524,9.831234282,0,0,0,302,0
0,0.138613458,0.027844513,9.704996657,0,0,0,301,0
0,-1.81E-05,0.011719884,9.786880851,0,0,0,302,0
0,-0.012004312,0.153257733,9.754900253,0,0,0,298,0
0,-0.111742791,-0.061687455,9.854659082,0,0,0,299,0
0,-0.029210439,0.093247393,9.7617896,0,0,0,299,0
0,0.072548905,-0.11720655,9.85778877,0,0,0,298,0
0,0.014374914,-0.010892637,9.873359683,0,0,0,300,0
0,-0.11213703,-0.018705072,9.823621514,0,0,0,297,0
0,0.025796511,0.073179523,9.710506327,0,0,0,297,0
0,0.042429442,-0.096571081,9.666646326,0,0,0,296,0
0,0.060657307,-0.103783868,9.794404853,0,0,0,299,0
0,-0.056692763,-0.228719079,9.749512109,0,0,0,301,0
0,0.196776568,-0.081064194,9.652419293,0,0,0,301,0
0,0.034963585,0.053175257,9.82565745,0,0,0,299,0
0,-0.004507593,-0.080359412,9.722504998,0,0,0,301,0
0,0.043868482,-0.106611566,9.79961497,0,0,0,299,0
0,0.038252144,-0.068810352,9.854080706,0,0,0,298,0
0,0.060831904,0.032270142,9.883077482,0,0,0,300,0
0,0.019168191,0.138083003,9.627615994,0,0,0,300,0
0,0.115901456,-0.026959143,9.922419443,0,0,0,298,0
0,-0.019818586,0.104282556,9.831750925,0,0,0,299,0
0,0.051684156,0.159025287,9.800235107,0,0,0,303,0
0,-0.093816296,0.10493863,9.887102706,0,0,0,299,0
0,0.028065639,-0.027540093,9.782310567,0,0,0,301,0
0,-0.027916351,-0.066124513,9.688211972,0,0,0,299,0
0,-0.034103284,-0.043881179,10.02167824,0,0,0,301,0
0,0.195077197,0.092640012,9.82864515,0,0,0,299,0
0,0.193485158,0.048407459,9.812457848,0,0,0,299,0
0,0.044765619,0.014243436,9.720358628,0,0,0,301,0
0,-0.040965773,-0.027571697,9.584043481,0,0,0,299,0
0,-0.0466418,-0.03608953,9.907010669,0,0,0,299,0
0,0.039509567,-0.105179527,9.621539596,0,0,0,302,0
0,-0.168940564,0.049171432,9.76328519,0,0,0,300,0
0,0.037078175,0.004296366,9.771974773,0,0,0,298,0
0,0.048061429,0.006295335,9.960508353,0,0,0,300,0
0,-0.046896937,0.065430953,9.85965573,0,0,0,297,0
0,0.042170748,-0.081040138,9.927890036,0,0,0,299,0
0,-0.041981152,0.00738628,9.795582407,0,0,0,301,0
0,-0.126711703,-0.124771502,9.826749861,0,0,0,300,0
0,0.065075731,-0.053129464,9.748545839,0,0,0,299,0
0,0.13414335,-0.064420019,9.59438516,0,0,0,299,0
0,-0.074196075,-0.069476361,9.846471754,0,0,0,299,0
0,-0.000976921,-0.046040106,9.860973174,0,0,0,301,0
0,-0.039215433,-0.085695604,9.858273911,0,0,0,302,0
0,-0.003364854,0.133085409,9.924125571,0,0,0,302,0
0,-0.176500119,0.017655156,9.804178749,0,0,0,300,0
0,-0.132434325,-0.01654546,9.975924585,0,0,0,298,0
0,-0.195567875,0.125058461,9.939548207,0,0,0,298,0
0,0.080010649,0.146858164,9.797181794,0,0,0,301,0
0,-0.061667408,-0.108148334,9.931875553,0,0,0,299,0
0,0.180376582,0.005698025,9.909166096,0,0,0,298,0
0,-0.017676837,-0.016180311,9.864859763,0,0,0,300,0
0,-0.02680619,0.048039788,9.911541319,0,0,0,302,0
0,0.084636324,-0.087725998,9.745975524,0,0,0,301,0
0,-0.156247841,-0.083684563,9.845376343,0,0,0,298,0
0,0.138616658,0.051280579,9.838895338,0,0,0,297,0
0,-0.012600461,-0.169198639,9.841637559,0,0,0,301,0
0,-0.060389921,-0.005371208,9.783730585,0,0,0,297,0
0,-0.030474604,0.014927194,9.809482206,0,0,0,297,0
0,-0.026052098,-0.113737703,9.64740661,0,0,0,300,0
0,0.109388698,-0.073737924,9.666506113,0,0,0,302,0
0,0.079773676,0.053137887,9.793515006,0,0,0,298,0
0,-0.030317988,-0.115973425,9.768623721,0,0,0,303,0
0,-0.091256384,0.058624187,9.810002006,0,0,0,298,0
0,-0.045505925,-0.044518034,9.745671783,0,0,0,298,0
0,0.053379708,-0.024821914,9.86074947,0,0,0,300,0
0,0.118365853,-0.024758715,9.811724069,0,0,0,300,0
0,-0.01873328,0.058149168,9.706239665,0,0,0,300,0
0,0.015604517,-0.026759147,9.71712719,0,0,0,300,0
0,-0.060898859,0.164462914,9.8253404,0,0,0,300,0
0,-0.114120535,-0.079123551,9.645732842,0,0,0,299,0
0,0.035582351,0.017866128,9.826243087,0,0,0,302,0
0,0.006427042,-0.013550613,9.669149785,0,0,0,302,0
0,0.082798808,0.03128925,9.887482508,0,0,0,300,0
0,-0.044933459,-0.075661569,9.743057651,0,0,0,300,0
0,0.201055813,0.093162185,9.820849789,0,0,0,301,0
0,-0.112652811,0.116058806,9.8696276,0,0,0,304,0
0,-0.043538917,0.031646127,9.804494334,0,0,0,299,0
0,0.067024338,0.078259943,9.726705136,0,0,0,301,0
0,-0.147697271,-0.086315976,9.688854219,0,0,0,298,0
0,0.033103906,-0.099830331,9.750766397,0,0,0,302,0
0,0.057615253,0.010578317,9.946988257,0,0,0,298,0
0,0.004928373,-0.067296488,9.726938819,0,0,0,297,0
0,-0.079320317,-0.045145452,9.889990967,0,0,0,300,0
0,0.016509247,-0.15176957,9.799860202,0,0,0,299,0
0,0.194763153,0.038867608,9.728753794,0,0,0,296,0
0,0.045760734,0.059992389,9.5743665,0,0,0,298,0
0,-0.111926888,-0.044514702,9.937473429,0,0,0,301,0
0,-0.115806831,0.062487958,9.797608816,0,0,0,296,0
0,0.025165579,-0.03384961,9.92428467,0,0,0,299,0
0,0.048056822,-0.08484849,9.703181516,0,0,0,298,0
0,0.067246801,-0.00646106,9.932621026,0,0,0,300,0
0,0.088158887,0.006526078,9.886168739,0,0,0,300,0
0,0.052470848,0.125771915,9.900969616,0,0,0,297,0
0,-0.029362057,-0.1664874,9.784031863,0,0,0,299,0
0,0.0626543,0.044699542,9.893155643,0,0,0,302,0
0,-0.060605691,-0.123306736,9.817034036,0,0,0,304,0
0,0.061819367,0.050453918,9.826196441,0,0,0,305,0
0,-0.00084971,0.029097403,9.851751698,0,0,0,300,0
0,0.104087333,0.15219763,9.78878924,0,0,0,301,0
0,-0.063969602,0.012779893,9.788494098,0,0,0,297,0
0,0.007825549,0.012885904,9.765877387,0,0,0,300,0
0,0.237352324,-0.00744048,9.678154951,0,0,0,297,0
0,0.018006309,-0.09243268,10.03301705,0,0,0,300,0
